13163	3	2	Two-Hand	Relentless Scythe
13164	3	4	Trinket	Heart of the Scale
13166	3	4	Shoulder	Slamshot Shoulders
13167	3	2	Two-Hand	Fist of Omokk
13168	3	4	Chest	Plate of the Shaman King
13169	3	4	Legs	Tressermane Leggings
13170	3	4	Legs	Skyshroud Leggings
13173	3	-1		Broken Flightblade Throwing Axe
13177	3	4	Neck	Talisman of Evasion
13178	3	4	Finger	Rosewine Circle
13179	3	4	Wrist	Brazecore Armguards
13181	3	4	Hands	Demonskin Gloves
13182	3	2	One-Hand	Phase Blade
13183	3	2	One-Hand	Venomspitter
13184	3	4	Hands	Fallbrush Handgrips
13185	3	4	Shoulder	Sunderseer Mantle
13198	3	2	One-Hand	Hurd Smasher
13203	3	-1	Back	Armswake Cloak
13204	3	2	One-Hand	Bashguuder
13205	3	4	Off Hand	Rhombeard Protector
13206	3	4	Legs	Wolfshear Leggings
13208	3	4	Wrist	Bleak Howler Armguards
13210	3	4	Feet	Pads of the Dread Wolf
13211	3	4	Wrist	Slashclaw Bracers
13212	3	4	Neck	Halycon's Spiked Collar
13213	3	4	Trinket	Smolderweb's Eye
13218	3	2	One-Hand	Fang of the Crystal Spider
13244	3	4	Hands	Gilded Gauntlets
13245	3	4	Off Hand	Kresh's Back
13247	2	-1		Quartermaster Zigris' Footlocker
13250	1	-1		Head of Balnazzar
13252	3	4	Waist	Cloudrunner Girdle
13253	3	4	Hands	Hands of Power
13255	3	4	Hands	Trueaim Gauntlets
13257	3	4	Shoulder	Demonic Runed Spaulders
13258	3	4	Hands	Slaghide Gauntlets
13259	3	4	Feet	Ribsteel Footguards
13260	3	4	Feet	Wind Dancer Boots
13261	3	4	Held In Off-hand	Globe of D'sak
13282	3	4	Feet	Ogreseer Tower Boots
13283	3	4	Finger	Magus Ring
13284	3	4	Feet	Swiftdart Battleboots
13285	3	2	Two-Hand	The Blackrock Slicer
13286	3	2	One-Hand	Rivenspike
13302	1	-1		Market Row Postbox Key
13303	1	-1		Crusaders' Square Postbox Key
13304	1	-1		Festival Lane Postbox Key
13305	1	-1		Elders' Square Postbox Key
13306	1	-1		King's Square Postbox Key
13307	1	-1		Ezra Grimm's Postbox Key
13314	4	4	Chest	Alanna's Embrace
13325	3	-1		Fluorescent Green Mechanostrider
13335	4	-1		Deathcharger's Reins
13340	3	-1	Back	Cape of the Black Baron
13344	3	4	Hands	Dracorian Gauntlets
13345	3	4	Finger	Seal of Rivendare
13346	3	4	Chest	Robes of the Exalted
13348	3	2	Two-Hand	Demonshear
13349	3	2	One-Hand	Scepter of the Unholy
13353	4	4	Held In Off-hand	Book of the Dead
13358	3	4	Shoulder	Wyrmtongue Shoulders
13359	3	4	Head	Crown of Tyranny
13360	3	2	One-Hand	Gift of the Elven Magi
13361	3	2	One-Hand	Skullforge Reaver
13368	3	2	One-Hand	Bonescraper
13369	3	4	Feet	Fire Striders
13372	3	2	Two-Hand	Slavedriver's Cane
13373	3	4	Finger	Band of Flesh
13374	3	4	Shoulder	Soulstealer Mantle
13375	3	4	Off Hand	Crest of Retribution
13376	3	-1	Back	Royal Tribunal Cloak
13377	3	6	Ammo	Miniature Cannon Balls
13378	3	4	Chest	Songbird Blouse
13379	3	4	Trinket	Piccolo of the Flaming Fire
13380	3	2	Ranged	Willey's Portable Howitzer
13381	3	4	Feet	Master Cannoneer Boots
13382	3	4	Trinket	Cannonball Runner
13383	3	4	Legs	Woollies of the Prancing Minstrel
13384	3	4	Waist	Rainbow Girdle
13385	3	4	Held In Off-hand	Tome of Knowledge
13386	3	-1	Back	Archivist Cape
13387	3	4	Waist	Foresight Girdle
13388	3	4	Chest	The Postmaster's Tunic
13389	3	4	Legs	The Postmaster's Trousers
13390	3	4	Head	The Postmaster's Band
13391	3	4	Feet	The Postmaster's Treads
13392	3	4	Finger	The Postmaster's Seal
13393	3	2	Two-Hand	Malown's Slam
13394	3	4	Chest	Skul's Cold Embrace
13395	3	4	Hands	Skul's Fingerbone Claws
13396	3	2	Ranged	Skul's Ghastly Touch
13397	3	-1	Back	Stoneskin Gargoyle Cape
13398	3	4	Feet	Boots of the Shrieker
13399	3	2	Off Hand	Gargoyle Shredder Talons
13400	3	4	Wrist	Vambraces of the Sadist
13401	3	2	One-Hand	The Cruel Hand of Timmy
13402	3	4	Feet	Timmy's Galoshes
13403	3	4	Waist	Grimgore Noose
13404	3	4	Head	Mask of the Unforgiven
13405	3	4	Shoulder	Wailing Nightbane Pauldrons
13408	3	2	One-Hand	Soul Breaker
13409	3	4	Wrist	Tearfall Bracers
13483	2	-1		Recipe: Transmute Fire to Earth
13494	2	-1		Recipe: Greater Fire Protection Potion
13498	3	4	Legs	Handcrafted Mastersmith Leggings
13501	2	-1		Recipe: Major Mana Potion
13502	3	4	Waist	Handcrafted Mastersmith Girdle
13505	4	2	Two-Hand	Runeblade of Baron Rivendare
13508	2	-1		Eye of Arachnida
13509	2	-1		Clutch of Foresight
13514	2	-1		Wail of the Banshee
13515	3	4	Trinket	Ramstein's Lightning Bolts
13519	2	-1		Recipe: Flask of the Titans
13520	2	-1		Recipe: Flask of Distilled Wisdom
13521	2	-1		Recipe: Flask of Supreme Power
13522	2	-1		Recipe: Flask of Chromatic Resistance
13523	1	-1		Blood of Innocents
13524	3	4	Held In Off-hand	Skull of Burning Shadows
13525	2	4	Hands	Darkbind Fingers
13526	2	4	Waist	Flamescarred Girdle
13527	2	4	Feet	Lavawalker Greaves
13528	2	4	Wrist	Twilight Void Bracers
13529	3	4	Off Hand	Husk of Nerub'enkan
13530	2	4	Feet	Fangdrip Runners
13531	2	4	Legs	Crypt Stalker Leggings
13532	2	4	Hands	Darkspinner Claws
13533	2	4	Shoulder	Acid-etched Pauldrons
13534	3	2	Ranged	Banshee Finger
13535	2	4	Chest	Coldtouch Phantom Wraps
13537	2	4	Wrist	Chillhide Bracers
13538	2	4	Shoulder	Windshrieker Pauldrons
13539	2	4	Hands	Banshee's Touch
13873	1	-1		Viewing Room Key
13920	1	-1		Healthy Dragon Scale
13937	4	2	Two-Hand	Headmaster's Charge
13938	3	2	Ranged	Bonecreeper Stylus
13944	3	4	Chest	Tombstone Breastplate
13950	3	4	Waist	Detention Strap
13951	3	4	Wrist	Vigorsteel Vambraces
13952	3	2	One-Hand	Iceblade Hacker
13953	3	2	One-Hand	Silent Fang
13954	3	4	Feet	Verdant Footpads
13955	3	4	Shoulder	Stoneform Shoulders
13956	3	4	Waist	Clutch of Andros
13957	3	4	Hands	Gargoyle Slashers
13960	3	4	Neck	Heart of the Fiend
13964	3	2	Main Hand	Witchblade
13967	3	4	Feet	Windreaver Greaves
13969	3	4	Wrist	Loomguard Armbraces
13983	3	2	Two-Hand	Gravestone War Axe
14024	3	2	One-Hand	Frightalon
14145	3	2	One-Hand	Cursed Felblade
14147	3	4	Wrist	Cavedweller Bracers
14148	3	4	Wrist	Crystalline Cuffs
14149	3	-1	Back	Subterranean Cape
14150	3	4	Chest	Robe of Evocation
14151	3	2	One-Hand	Chanting Blade
14340	3	4	Chest	Freezing Lich Robes
14487	3	2	One-Hand	Bonechill Hammer
14495	2	4	Legs	Pattern: Ghostweave Pants
14502	3	4	Waist	Frostbite Girdle
14503	3	4	Shoulder	Death's Clutch
14512	4	4	Chest	Pattern: Truefaith Vestments
14513	4	4	Chest	Pattern: Robe of the Archmage
14514	4	4	Chest	Pattern: Robe of the Void
14522	3	4	Legs	Maelstrom Leggings
14525	3	4	Hands	Boneclenched Gauntlets
14528	3	4	Off Hand	Rattlecage Buckler
14531	3	2	Two-Hand	Frightskull Shaft
14536	3	4	Chest	Bonebrace Hauberk
14537	3	4	Feet	Corpselight Greaves
14538	3	4	Shoulder	Deadwalker Mantle
14539	3	4	Head	Bone Ring Helm
14541	3	2	Two-Hand	Barovian Family Sword
14543	3	4	Hands	Darkshade Gloves
14545	3	4	Legs	Ghostloom Leggings
14548	3	4	Shoulder	Royal Cap Spaulders
14576	3	2	One-Hand	Ebon Hilt of Marduk
14577	3	4	Legs	Skullsmoke Pants
14611	3	4	Chest	Bloodmail Hauberk
14612	3	4	Legs	Bloodmail Legguards
14614	3	4	Waist	Bloodmail Belt
14615	3	4	Hands	Bloodmail Gauntlets
14616	3	4	Feet	Bloodmail Boots
14617	1	4	Shirt	Sawbones Shirt
14620	3	4	Waist	Deathbone Girdle
14621	3	4	Feet	Deathbone Sabatons
14622	3	4	Hands	Deathbone Gauntlets
14623	3	4	Legs	Deathbone Legguards
14624	3	4	Chest	Deathbone Chestplate
14626	3	4	Chest	Necropile Robe
14629	3	4	Wrist	Necropile Cuffs
14631	3	4	Feet	Necropile Boots
14632	3	4	Legs	Necropile Leggings
14633	3	4	Shoulder	Necropile Mantle
14636	3	4	Waist	Cadaverous Belt
14637	3	4	Chest	Cadaverous Armor
14638	3	4	Legs	Cadaverous Leggings
14640	3	4	Hands	Cadaverous Gloves
14641	3	4	Feet	Cadaverous Walkers
15410	3	-1		Scale of Onyxia
15730	3	4	Chest	Pattern: Red Dragonscale Breastplate
15733	3	4	Legs	Pattern: Green Dragonscale Leggings
15749	2	4	Chest	Pattern: Volcanic Breastplate
15759	1	4	Chest	Pattern: Black Dragonscale Breastplate
15768	2	4	Waist	Pattern: Wicked Leather Belt
15770	3	4	Shoulder	Pattern: Black Dragonscale Shoulders
15773	2	4	Chest	Pattern: Wicked Leather Armor
15775	2	4	Shoulder	Pattern: Volcanic Shoulders
15776	2	4	Chest	Pattern: Runic Leather Armor
15777	2	4	Shoulder	Pattern: Runic Leather Shoulders
15781	3	4	Legs	Pattern: Black Dragonscale Leggings
16048	2	2	Ranged	Schematic: Dark Iron Rifle
16049	2	-1		Schematic: Dark Iron Bomb
16052	2	4	Neck	Schematic: Voice Amplification Modulator
16053	2	4	Head	Schematic: Master Engineer's Goggles
16216	2	-1		Formula: Enchant Cloak - Greater Resistance
16244	2	-1		Formula: Enchant Gloves - Greater Strength
16247	2	-1		Formula: Enchant 2H Weapon - Superior Impact
16248	2	-1		Formula: Enchant Weapon - Unholy
16249	2	-1		Formula: Enchant 2H Weapon - Major Intellect
16250	2	-1		Formula: Enchant Weapon - Superior Striking
16254	3	-1		Formula: Enchant Weapon - Lifestealing
16255	2	-1		Formula: Enchant 2H Weapon - Major Spirit
16665	2	-1		Tome of Tranquilizing Shot
16666	3	4	Chest	Vest of Elements
16667	3	4	Head	Coif of Elements
16668	3	4	Legs	Kilt of Elements
16669	3	4	Shoulder	Pauldrons of Elements
16670	3	4	Feet	Boots of Elements
16671	3	4	Wrist	Bindings of Elements
16672	3	4	Hands	Gauntlets of Elements
16673	3	4	Waist	Cord of Elements
16674	3	4	Chest	Beaststalker's Tunic
16675	3	4	Feet	Beaststalker's Boots
16676	3	4	Hands	Beaststalker's Gloves
16677	3	4	Head	Beaststalker's Cap
16678	3	4	Legs	Beaststalker's Pants
16679	3	4	Shoulder	Beaststalker's Mantle
16680	3	4	Waist	Beaststalker's Belt
16681	3	4	Wrist	Beaststalker's Bindings
16682	3	4	Feet	Magister's Boots
16683	3	4	Wrist	Magister's Bindings
16684	3	4	Hands	Magister's Gloves
16685	3	4	Waist	Magister's Belt
16686	3	4	Head	Magister's Crown
16687	3	4	Legs	Magister's Leggings
16688	3	4	Chest	Magister's Robes
16689	3	4	Shoulder	Magister's Mantle
16690	3	4	Chest	Devout Robe
16691	3	4	Feet	Devout Sandals
16692	3	4	Hands	Devout Gloves
16693	3	4	Head	Devout Crown
16694	3	4	Legs	Devout Skirt
16695	3	4	Shoulder	Devout Mantle
16696	3	4	Waist	Devout Belt
16697	3	4	Wrist	Devout Bracers
16698	3	4	Head	Dreadmist Mask
16699	3	4	Legs	Dreadmist Leggings
16700	3	4	Chest	Dreadmist Robe
16701	3	4	Shoulder	Dreadmist Mantle
16702	3	4	Waist	Dreadmist Belt
16703	3	4	Wrist	Dreadmist Bracers
16704	3	4	Feet	Dreadmist Sandals
16705	3	4	Hands	Dreadmist Wraps
16706	3	4	Chest	Wildheart Vest
16707	3	4	Head	Shadowcraft Cap
16708	3	4	Shoulder	Shadowcraft Spaulders
16709	3	4	Legs	Shadowcraft Pants
16710	3	4	Wrist	Shadowcraft Bracers
16711	3	4	Feet	Shadowcraft Boots
16712	3	4	Hands	Shadowcraft Gloves
16713	3	4	Waist	Shadowcraft Belt
16714	3	4	Wrist	Wildheart Bracers
16715	3	4	Feet	Wildheart Boots
16716	3	4	Waist	Wildheart Belt
16717	3	4	Hands	Wildheart Gloves
16718	3	4	Shoulder	Wildheart Spaulders
16719	3	4	Legs	Wildheart Kilt
16720	3	4	Head	Wildheart Cowl
16721	3	4	Chest	Shadowcraft Tunic
16722	3	4	Wrist	Lightforge Bracers
16723	3	4	Waist	Lightforge Belt
16724	3	4	Hands	Lightforge Gauntlets
16725	3	4	Feet	Lightforge Boots
16726	3	4	Chest	Lightforge Breastplate
16727	3	4	Head	Lightforge Helm
16728	3	4	Legs	Lightforge Legplates
16729	3	4	Shoulder	Lightforge Spaulders
16730	3	4	Chest	Breastplate of Valor
16731	3	4	Head	Helm of Valor
16732	3	4	Legs	Legplates of Valor
16733	3	4	Shoulder	Spaulders of Valor
16734	3	4	Feet	Boots of Valor
16735	3	4	Wrist	Bracers of Valor
16736	3	4	Waist	Belt of Valor
16737	3	4	Hands	Gauntlets of Valor
16782	2	-1		Strange Water Globe
16795	4	4	Head	Arcanist Crown
16796	4	4	Legs	Arcanist Leggings
16797	4	4	Shoulder	Arcanist Mantle
16798	4	4	Chest	Arcanist Robes
16799	4	4	Wrist	Arcanist Bindings
16800	4	4	Feet	Arcanist Boots
16801	4	4	Hands	Arcanist Gloves
16802	4	4	Waist	Arcanist Belt
16803	4	4	Feet	Felheart Slippers
16804	4	4	Wrist	Felheart Bracers
16805	4	4	Hands	Felheart Gloves
16806	4	4	Waist	Felheart Belt
16807	4	4	Shoulder	Felheart Shoulder Pads
16808	4	4	Head	Felheart Horns
16809	4	4	Chest	Felheart Robes
16810	4	4	Legs	Felheart Pants
16811	4	4	Feet	Boots of Prophecy
16812	4	4	Hands	Gloves of Prophecy
16813	4	4	Head	Circlet of Prophecy
16814	4	4	Legs	Pants of Prophecy
16815	4	4	Chest	Robes of Prophecy
16816	4	4	Shoulder	Mantle of Prophecy
16817	4	4	Waist	Girdle of Prophecy
16818	4	4	Waist	Netherwind Belt
16819	4	4	Wrist	Vambraces of Prophecy
16820	4	4	Chest	Nightslayer Chestpiece
16821	4	4	Head	Nightslayer Cover
16822	4	4	Legs	Nightslayer Pants
16823	4	4	Shoulder	Nightslayer Shoulder Pads
16824	4	4	Feet	Nightslayer Boots
16825	4	4	Wrist	Nightslayer Bracelets
16826	4	4	Hands	Nightslayer Gloves
16827	4	4	Waist	Nightslayer Belt
16828	4	4	Waist	Cenarion Belt
16829	4	4	Feet	Cenarion Boots
16830	4	4	Wrist	Cenarion Bracers
16831	4	4	Hands	Cenarion Gloves
16832	4	4	Shoulder	Bloodfang Spaulders
16833	4	4	Chest	Cenarion Vestments
16834	4	4	Head	Cenarion Helm
16835	4	4	Legs	Cenarion Leggings
16836	4	4	Shoulder	Cenarion Spaulders
16837	4	4	Feet	Earthfury Boots
16838	4	4	Waist	Earthfury Belt
16839	4	4	Hands	Earthfury Gauntlets
16840	4	4	Wrist	Earthfury Bracers
16841	4	4	Chest	Earthfury Vestments
16842	4	4	Head	Earthfury Helmet
16843	4	4	Legs	Earthfury Legguards
16844	4	4	Shoulder	Earthfury Epaulets
16845	4	4	Chest	Giantstalker's Breastplate
16846	4	4	Head	Giantstalker's Helmet
16847	4	4	Legs	Giantstalker's Leggings
16848	4	4	Shoulder	Giantstalker's Epaulets
16849	4	4	Feet	Giantstalker's Boots
16850	4	4	Wrist	Giantstalker's Bracers
16851	4	4	Waist	Giantstalker's Belt
16852	4	4	Hands	Giantstalker's Gloves
16853	4	4	Chest	Lawbringer Chestguard
16854	4	4	Head	Lawbringer Helm
16855	4	4	Legs	Lawbringer Legplates
16856	4	4	Shoulder	Lawbringer Spaulders
16857	4	4	Wrist	Lawbringer Bracers
16858	4	4	Waist	Lawbringer Belt
16859	4	4	Feet	Lawbringer Boots
16860	4	4	Hands	Lawbringer Gauntlets
16861	4	4	Wrist	Bracers of Might
16862	4	4	Feet	Sabatons of Might
16863	4	4	Hands	Gauntlets of Might
16864	4	4	Waist	Belt of Might
16865	4	4	Chest	Breastplate of Might
16866	4	4	Head	Helm of Might
16867	4	4	Legs	Legplates of Might
16868	4	4	Shoulder	Pauldrons of Might
16897	4	4	Chest	Stormrage Chestguard
16898	4	4	Feet	Stormrage Boots
16899	4	4	Hands	Stormrage Handguards
16900	4	4	Head	Stormrage Cover
16901	4	4	Legs	Stormrage Legguards
16902	4	4	Shoulder	Stormrage Pauldrons
16903	4	4	Waist	Stormrage Belt
16904	4	4	Wrist	Stormrage Bracers
16905	4	4	Chest	Bloodfang Chestpiece
16906	4	4	Feet	Bloodfang Boots
16907	4	4	Hands	Bloodfang Gloves
16908	4	4	Head	Bloodfang Hood
16909	4	4	Legs	Bloodfang Pants
16910	4	4	Waist	Bloodfang Belt
16911	4	4	Wrist	Bloodfang Bracers
16912	4	4	Feet	Netherwind Boots
16913	4	4	Hands	Netherwind Gloves
16914	4	4	Head	Netherwind Crown
16915	4	4	Legs	Netherwind Pants
16916	4	4	Chest	Netherwind Robes
16917	4	4	Shoulder	Netherwind Mantle
16918	4	4	Wrist	Netherwind Bindings
16919	4	4	Feet	Boots of Transcendence
16920	4	4	Hands	Handguards of Transcendence
16921	4	4	Head	Halo of Transcendence
16922	4	4	Legs	Leggings of Transcendence
16923	4	4	Chest	Robes of Transcendence
16924	4	4	Shoulder	Pauldrons of Transcendence
16925	4	4	Waist	Belt of Transcendence
16926	4	4	Wrist	Bindings of Transcendence
16927	4	4	Feet	Nemesis Boots
16928	4	4	Hands	Nemesis Gloves
16929	4	4	Head	Nemesis Skullcap
16930	4	4	Legs	Nemesis Leggings
16931	4	4	Chest	Nemesis Robes
16932	4	4	Shoulder	Nemesis Spaulders
16933	4	4	Waist	Nemesis Belt
16934	4	4	Wrist	Nemesis Bracers
16935	4	4	Wrist	Dragonstalker's Bracers
16936	4	4	Waist	Dragonstalker's Belt
16937	4	4	Shoulder	Dragonstalker's Spaulders
16938	4	4	Legs	Dragonstalker's Legguards
16939	4	4	Head	Dragonstalker's Helm
16940	4	4	Hands	Dragonstalker's Gauntlets
16941	4	4	Feet	Dragonstalker's Greaves
16942	4	4	Chest	Dragonstalker's Breastplate
16943	4	4	Wrist	Bracers of Ten Storms
16944	4	4	Waist	Belt of Ten Storms
16945	4	4	Shoulder	Epaulets of Ten Storms
16946	4	4	Legs	Legplates of Ten Storms
16947	4	4	Head	Helmet of Ten Storms
16948	4	4	Hands	Gauntlets of Ten Storms
16949	4	4	Feet	Greaves of Ten Storms
16950	4	4	Chest	Breastplate of Ten Storms
16951	4	4	Wrist	Judgement Bindings
16952	4	4	Waist	Judgement Belt
16953	4	4	Shoulder	Judgement Spaulders
16954	4	4	Legs	Judgement Legplates
16955	4	4	Head	Judgement Crown
16956	4	4	Hands	Judgement Gauntlets
16957	4	4	Feet	Judgement Sabatons
16958	4	4	Chest	Judgement Breastplate
16959	4	4	Wrist	Bracelets of Wrath
16960	4	4	Waist	Waistband of Wrath
16961	4	4	Shoulder	Pauldrons of Wrath
16962	4	4	Legs	Legplates of Wrath
16963	4	4	Head	Helm of Wrath
16964	4	4	Hands	Gauntlets of Wrath
16965	4	4	Feet	Sabatons of Wrath
16966	4	4	Chest	Breastplate of Wrath
17008	1	-1		Small Scroll
17010	3	-1		Fiery Core
17011	3	-1		Lava Core
17012	1	-1		Core Leather
17061	3	-1	Back	Juno's Shadow
17063	4	4	Finger	Band of Accuria
17064	4	4	Trinket	Shard of the Scale
17065	4	4	Neck	Medallion of Steadfast Might
17066	4	4	Off Hand	Drillborer Disk
17067	4	4	Held In Off-hand	Ancient Cornerstone Grimoire
17068	4	2	One-Hand	Deathbringer
17069	4	2	Ranged	Striker's Mark
17070	4	2	Main Hand	Fang of the Mystics
17071	4	2	One-Hand	Gutgore Ripper
17072	4	2	Ranged	Blastershot Launcher
17073	4	2	Two-Hand	Earthshaker
17074	4	2	Two-Hand	Shadowstrike
17075	4	2	One-Hand	Vis'kag the Bloodletter
17076	4	2	Two-Hand	Bonereaver's Edge
17077	4	2	Ranged	Crimson Shocker
17078	4	-1	Back	Sapphiron Drape
17082	4	4	Trinket	Shard of the Flame
17102	4	-1	Back	Cloak of the Shrouded Mists
17103	4	2	Main Hand	Azuresong Mageblade
17104	4	2	Two-Hand	Spinal Reaper
17105	4	2	Main Hand	Aurastone Hammer
17106	4	4	Off Hand	Malistar's Defender
17107	4	-1	Back	Dragon's Blood Cape
17109	4	4	Neck	Choker of Enlightenment
17110	4	4	Finger	Seal of the Archmagus
17111	4	4	Neck	Blazefury Medallion
17112	4	2	One-Hand	Empyrean Demolisher
17113	4	2	Two-Hand	Amberseal Keeper
17203	4	-1		Sulfuron Ingot
17204	5	-1		Eye of Sulfuras
17707	3	4	Neck	Gemshard Heart
17710	3	2	One-Hand	Charstone Dirk
17711	3	4	Legs	Elemental Rockridge Leggings
17713	3	4	Finger	Blackstone Ring
17714	3	4	Wrist	Bracers of the Stone Princess
17715	3	4	Head	Eye of Theradras
17717	3	2	Ranged	Megashot Rifle
17718	3	4	Off Hand	Gizlock's Hypertech Buckler
17719	3	2	One-Hand	Inventor's Focal Sword
17728	3	4	Feet	Albino Crocscale Boots
17730	3	2	Two-Hand	Gatorbite Axe
17732	3	4	Shoulder	Rotgrip Mantle
17734	3	4	Head	Helm of the Mountain
17736	3	4	Hands	Rockgrip Gauntlets
17737	3	4	Held In Off-hand	Cloud Stone
17738	3	2	Off Hand	Claw of Celebras
17739	3	-1	Back	Grovekeeper's Drape
17740	3	4	Head	Soothsayer's Headdress
17741	3	4	Chest	Nature's Embrace
17742	3	4	Chest	Fungus Shroud Armor
17744	3	4	Trinket	Heart of Noxxion
17745	3	2	Ranged	Noxious Shooter
17746	3	4	Wrist	Noxxion's Shackles
17748	3	4	Feet	Vinerot Sandals
17749	3	4	Shoulder	Phytoskin Spaulders
17750	3	4	Waist	Chloromesh Girdle
17751	3	4	Legs	Brusslehide Leggings
17752	3	2	One-Hand	Satyr's Lash
17754	3	4	Legs	Infernal Trickster Leggings
17755	3	4	Waist	Satyrmane Sash
17757	1	-1		Amulet of Spirits
17761	1	-1		Gem of the First Khan
17762	1	-1		Gem of the Second Khan
17763	1	-1		Gem of the Third Khan
17764	1	-1		Gem of the Fourth Khan
17765	1	-1		Gem of the Fifth Khan
17766	3	2	Two-Hand	Princess Theradras' Scepter
17767	3	4	Head	Bloomsprout Headpiece
17780	4	2	One-Hand	Blade of Eternal Darkness
17943	3	2	One-Hand	Fist of Stone
17962	2	-1		Blue Sack of Gems
17963	2	-1		Green Sack of Gems
17964	2	-1		Gray Sack of Gems
17965	2	-1		Yellow Sack of Gems
17966	2	-1		Onyxia Hide Backpack
17969	2	-1		Red Sack of Gems
18043	3	4	Feet	Coal Miner Boots
18044	3	2	One-Hand	Hurley's Tankard
18047	3	4	Feet	Flame Walkers
18048	3	2	Main Hand	Mastersmith's Hammer
18082	3	2	Two-Hand	Zum'rah's Vexing Cane
18083	3	4	Hands	Jumanza Grips
18102	3	4	Feet	Dragonrider Boots
18103	3	4	Finger	Band of Rumination
18104	3	4	Waist	Feralsurge Girdle
18202	4	2	Off Hand	Eskhandar's Left Claw
18203	4	2	Main Hand	Eskhandar's Right Claw
18204	4	-1	Back	Eskhandar's Pelt
18205	4	4	Neck	Eskhandar's Collar
18208	4	-1	Back	Drape of Benediction
18240	2	-1		Ogre Tannin
18249	1	-1		Crescent Key
18250	2	-1		Gordok Shackle Key
18252	3	-1		Pattern: Core Armor Kit
18255	1	-1		Runn Tum Tuber
18257	3	-1		Recipe: Major Rejuvenation Potion
18258	2	-1		Gordok Ogre Suit
18259	3	-1		Formula: Enchant Weapon - Spell Power
18260	3	-1		Formula: Enchant Weapon - Healing Power
18264	3	-1		Plans: Elemental Sharpening Stone
18265	3	4	Wrist	Pattern: Flarecore Wraps
18266	1	-1		Gordok Courtyard Key
18267	2	-1		Recipe: Runn Tum Tuber Surprise
18268	1	-1		Gordok Inner Door Key
18269	2	-1		Gordok Green Grog
18284	2	-1		Kreeg's Stout Beatdown
18287	1	-1		Evermurky
18288	1	-1		Molasses Firewater
18289	3	4	Neck	Barbed Thorn Necklace
18290	3	-1		Schematic: Biznicks 247x128 Accurascope
18291	3	4	Off Hand	Schematic: Force Reactive Disk
18292	3	2	Ranged	Schematic: Core Marksman Rifle
18295	3	4	Feet	Phasing Boots
18296	3	4	Wrist	Marksman Bands
18297	1	-1		Thornling Seed
18298	3	4	Legs	Unbridled Leggings
18301	2	2	Ranged	Lethtendris's Wand
18302	2	4	Finger	Band of Vigor
18305	2	4	Legs	Breakwater Legguards
18306	2	4	Hands	Gloves of Shadowy Mist
18307	2	4	Feet	Riptide Shoes
18308	2	4	Head	Clever Hat
18309	3	4	Hands	Gloves of Restoration
18310	3	2	One-Hand	Fiendish Machete
18311	3	2	Two-Hand	Quel'dorai Channeling Rod
18312	3	4	Chest	Energized Chestplate
18313	3	4	Head	Helm of Awareness
18314	3	4	Finger	Ring of Demonic Guile
18315	3	4	Finger	Ring of Demonic Potency
18317	3	4	Neck	Tempest Talisman
18318	3	4	Feet	Merciful Greaves
18319	3	4	Head	Fervent Helm
18321	3	2	Main Hand	Energetic Rod
18322	3	4	Feet	Waterspout Boots
18323	3	2	Ranged	Satyr's Bow
18324	3	2	Two-Hand	Waveslicer
18325	3	4	Head	Felhide Cap
18326	3	4	Hands	Razor Gauntlets
18327	3	4	Waist	Whipvine Cord
18328	3	-1	Back	Shadewood Cloak
18332	2	-1		Libram of Rapidity
18333	2	-1		Libram of Focus
18334	2	-1		Libram of Protection
18338	3	2	Ranged	Wand of Arcane Potency
18340	3	4	Neck	Eidolon Talisman
18344	3	4	Hands	Stonebark Gauntlets
18345	2	4	Finger	Murmuring Ring
18346	2	4	Legs	Threadbare Trousers
18347	2	2	One-Hand	Well Balanced Axe
18349	2	4	Hands	Gauntlets of Accuracy
18350	2	-1	Back	Amplifying Cloak
18351	2	4	Wrist	Magically Sealed Bracers
18352	2	4	Off Hand	Petrified Bark Shield
18353	2	2	Two-Hand	Stoneflower Staff
18370	3	4	Trinket	Vigilance Charm
18371	3	4	Trinket	Mindtap Talisman
18372	3	2	One-Hand	Blade of the New Moon
18373	3	4	Chest	Chestplate of Tranquility
18374	3	4	Shoulder	Flamescarred Shoulders
18375	3	4	Wrist	Bracers of the Eclipse
18376	3	2	One-Hand	Timeworn Mace
18377	3	4	Hands	Quickdraw Gloves
18378	3	4	Legs	Silvermoon Leggings
18379	3	4	Feet	Odious Greaves
18380	3	4	Legs	Eldritch Reinforced Legplates
18381	3	4	Neck	Evil Eye Pendant
18382	3	-1	Back	Fluctuating Cloak
18383	3	4	Hands	Force Imbued Gauntlets
18384	3	4	Shoulder	Bile-etched Spaulders
18385	3	4	Chest	Robe of Everlasting Night
18386	3	4	Legs	Padre's Trousers
18387	3	4	Hands	Brightspark Gloves
18388	3	2	Ranged	Stoneshatter
18389	3	-1	Back	Cloak of the Cosmos
18390	3	4	Legs	Tanglemoss Leggings
18391	3	4	Waist	Eyestalk Cord
18392	3	2	Off Hand	Distracting Dagger
18393	3	4	Waist	Warpwood Binding
18394	3	4	Wrist	Demon Howl Wristguards
18395	3	4	Finger	Emerald Flame Ring
18396	3	2	Main Hand	Mind Carver
18397	3	4	Neck	Elder Magus Pendant
18414	4	4	Waist	Pattern: Belt of the Archmage
18415	3	4	Hands	Pattern: Felcloth Gloves
18416	3	4	Hands	Pattern: Inferno Gloves
